,Unnamed: 0,vacancy.id,vacancy.source,vacancy.region.region_code,vacancy.region.name,vacancy.company.ogrn,vacancy.company.site,vacancy.company.companycode,vacancy.company.hr-agency,vacancy.company.inn,vacancy.company.name,vacancy.company.kpp,vacancy.company.url,vacancy.creation-date,vacancy.salary,vacancy.salary_min,vacancy.job-name,vacancy.vac_url,vacancy.employment,vacancy.schedule,vacancy.duty,vacancy.category.specialisation,vacancy.requirement.education,vacancy.requirement.qualification,vacancy.requirement.experience,vacancy.addresses.address,vacancy.term.text,vacancy.currency,vacancy.salary_max,vacancy.company.phone,vacancy.company.email,vacancy.company.logo,vacancy.social_protected,vacancy.company.fax,vacancy.company.code_industry_branch,vacancy.category.industry
26626,26626,419e7185-c485-11ec-9427-550ed7335bbe,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1027700310076.0,ugoria.tv,0a0bb890-ab26-11ec-8aa5-550ed7335bbe,False,7714072839.0,ГТРК «Югория»,860102002,https://trudvsem.ru/company/0a0bb890-ab26-11ec-8aa5-550ed7335bbe,2022-04-25,от 40000,40000,корреспондент,https://trudvsem.ru/vacancy/card/0a0bb890-ab26-11ec-8aa5-550ed7335bbe/419e7185-c485-11ec-9427-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>- подготовка оперативной информации и видеоматериалов, ведение репортажей и программ</p>","Искусство, культура и развлечения",Высшее,,0,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Ханты-Мансийск, Гагарина улица, 4', 'lng': '69.018659', 'lat': '61.001221'}]",,«руб.»,0,3467382032,job@ugoria.tv,https://trudvsem.ru/image/3886d370-ab31-11ec-8913-4febb26dc4ec,,,,
26735,26735,91af9715-c78e-11ec-87d5-813aa7e4e138,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1027700310076.0,ugoria.tv,0a0bb890-ab26-11ec-8aa5-550ed7335bbe,False,7714072839.0,ГТРК «Югория»,860102002,https://trudvsem.ru/company/0a0bb890-ab26-11ec-8aa5-550ed7335bbe,2022-04-29,от 35000,35000,Специальный корреспондент,https://trudvsem.ru/vacancy/card/0a0bb890-ab26-11ec-8aa5-550ed7335bbe/91af9715-c78e-11ec-87d5-813aa7e4e138,Полная занятость,Полный рабочий день,"<p>-подготовка оперативной информации и радиоматериалов</p>
<p>- выезд на место для освещения событий</p>","Искусство, культура и развлечения",Высшее,,0,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Ханты-Мансийск, Гагарина улица, 4', 'lng': '69.018659', 'lat': '61.001221'}]",,«руб.»,0,3467382032,job@ugoria.tv,https://trudvsem.ru/image/3886d370-ab31-11ec-8913-4febb26dc4ec,,,,
26909,26909,db9ca7a2-0060-11ec-9dd6-bf2cfe8c828d,Служба занятости,7700000000000,г. Москва,1027739148656.0,http://eksmo.ru,ddf0d9d0-fffd-11eb-ad2a-3bfa22f2d66b,False,7708188426.0,"ООО ""ИЗДАТЕЛЬСТВО ""ЭКСМО""",771401001,https://trudvsem.ru/company/ddf0d9d0-fffd-11eb-ad2a-3bfa22f2d66b,2022-02-19,от 22989 до 45000,22989,Ведущий редактор,https://trudvsem.ru/vacancy/card/ddf0d9d0-fffd-11eb-ad2a-3bfa22f2d66b/db9ca7a2-0060-11ec-9dd6-bf2cfe8c828d,Полная занятость,Полный рабочий день,"Поиск и защита проектов.
Формирование тематического портфеля по направлению/тематике.
Работа с автора: рассмотрение рукописей, инициирование заключения договоров.
Расчет бюджета и защита плана.
Организация рецензирования и перевода рукописей.
Представление обложки, аннотации, цены и тиража по своим книжным проектам.
Координация работы рецензентов, литературных редакторов, переводчиков, корректоров и художников в процессе издания книг.
Просмотр корректуры.
Контроль вёрстки и сроков выхода книг.
Поиск новых перспективных проектов.","Искусство, культура и развлечения",Высшее,Квотируемое рабочее место<br/>Ведущий редактор направления русской сентиментальной прозы<br/>Коммуникабельность<br/>Ответственность<br/>Английский(хорошо)<br/>Инициативность<br/>Работа с компьютером,3,"[{'location': 'г. Москва, 123308, г. Москва, ул Зорге, д. 1', 'lng': '37.512362', 'lat': '55.778704'}]",Дополнительное медицинское страхованиеСоциальный пакет,«руб.»,45000,+7(926)4501650,Kapyev.EV@eksmo.ru,,Инвалиды,,,
26934,26934,8db06725-51c8-11ec-90cb-57fc951f3846,Работодатель,3700000000000,Ивановская область,1023701828810.0,,dfca14e0-51c6-11ec-a073-550ed7335bbe,False,3726000951.0,"бюджетное учреждение Ивановской области ""РЕДАКЦИЯГАЗЕТЫ ""СВЕТЛЫЙ ПУТЬ""",372601001,https://trudvsem.ru/company/dfca14e0-51c6-11ec-a073-550ed7335bbe,2021-11-30,от 15987 до 15987,15987,корреспондент,https://trudvsem.ru/vacancy/card/dfca14e0-51c6-11ec-a073-550ed7335bbe/8db06725-51c8-11ec-90cb-57fc951f3846,Полная занятость,Ненормированный рабочий день,"<ul>
<li>Подготовка вопросов для интервью</li>
<li>Проведение интервью, проведение опросов</li>
<li>Выезд на места для освещения событий на определенной редакцией территории</li>
<li>Фото-, видео- аудиодокументирование освещаемого события</li>
<li>Освещение события в теле-, радиопрограммах, транслируемых в прямом эфире, в онлайн-трансляциях программ сетевых СМИ</li>
<li>Формирование контактов, необходимых для создания материала (по заданию редакции или собственной инициативе)</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,0,"[{'location': 'Ивановская область, г. Иваново, Советская улица, дом: ДОМ 26;', 'lng': '40.983955', 'lat': '56.996195'}]",,«руб.»,15987,+7(49347)21989,Redakciasp@yandex.ru,,"Многодетные семьи,Матери и отцы, воспитывающие без супруга (супруги) детей в возрасте до пяти лет",,,
27133,27133,266da8c6-c798-11ec-b4ff-57fc951f3846,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1068608000361.0,http://holdingtv.tv,1068608000361,False,8608051934.0,"ООО "" МЕДИА - ХОЛДИНГ "" ЗАПАДНАЯ СИБИРЬ """,860801001,https://trudvsem.ru/company/1068608000361,2022-04-29,от 49552 до 66854,49552,корреспондент,https://trudvsem.ru/vacancy/card/1068608000361/266da8c6-c798-11ec-b4ff-57fc951f3846,Временная,Ненормированный рабочий день,"<p>Осуществляет работу по подготовке и обеспечивает выход в эфир видео-, аудиопродукции, материалов на сайт&nbsp;</p>
<p>Своевременно и качественно выполняет комплексные, перспективные, текущие, персональные творческие планы, графики</p>
<p>Участвует в ежедневных совещаниях (планерках), предлагает темы сюжетов, статей и вносит заявки на ежедневные съемки.<b></b></p>
<p>Осуществляет самостоятельный выбор тем, готовит материалы в соответствии с заранее разработанной и согласованной темой в соответствии с требованиями к формату данного СМИ.</p>
<p>2.5. Выезжает на места событий для их освещения, осуществляет сбор оперативной информации.<b></b></p>
<p>Для написания текстов использует программу Cinegy Desktop, осуществляет предмонтаж видеоматериалов.</p>
<p>Работает в радио-, телеэфире (в том числе ведение собственной программы).</p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Лангепас, Ленина улица, 11, ул.Ленина, дом 11 (здание Управления ремонта скважин)', 'lng': '75.173502', 'lat': '61.25381'}]",Ежемесячная премия 40 %,«руб.»,66854,+7(904)4865638,rybakov_aleksand@mail.ru,,,,,
27152,27152,4209a778-c79b-11ec-b4ff-57fc951f3846,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1068608000361.0,http://holdingtv.tv,1068608000361,False,8608051934.0,"ООО "" МЕДИА - ХОЛДИНГ "" ЗАПАДНАЯ СИБИРЬ """,860801001,https://trudvsem.ru/company/1068608000361,2022-04-29,от 65200 до 88090,65200,редактор программный,https://trudvsem.ru/vacancy/card/1068608000361/4209a778-c79b-11ec-b4ff-57fc951f3846,Временная,Ненормированный рабочий день,"<p>Осуществляет работу по подготовке и обеспечивает выход в эфир видео, аудиопродукции, материалов на сайт и в социальные сети.</p>
<p>Осуществляет контроль за своевременным и оперативным обменом текстовых материалов, фото-, аудио- и видеоматериалов, а также готового контента между подразделениями .</p>
<p>Разрабатывает концепции, графики, сценарии.</p>
<p>Планирует активность в социальных сетях, разрабатывает план работы по вовлечению аудитории в сообщества Общества.</p>
<p>Выезжает на места событий для их освещения, осуществляет сбор оперативной информации.</p>
<p>Обеспечивает подготовку вопросов для интервью, интервьюирует.&nbsp;</p>
<p>Осуществляет взаимодействие с пресс-центрами и ответственными лицами различных административных, политических, экономических, силовых и общественных структур, спортивных и культурных учреждений.</p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Когалым, Сибирская улица, 5, г.Когалым, улица Сибирская, дом 5 (здание ООО ""ЛУКОЙЛ-Западная Сибирь""', 'lng': '74.483228', 'lat': '62.257369'}]",Ежемесячная премия 40 %,«руб.»,88090,+7(904)4865638,rybakov_aleksand@mail.ru,,,,,
27635,27635,d7b2f846-7a9c-11ec-9ce0-4febb26dc4ec,Работодатель,1100000000000,Республика Коми,1021101017937.0,www.kortcbs.ru,affe5fa0-79f3-11ec-9ed5-57fc951f3846,False,1113003815.0,"Муниципальное учреждение ""Корткеросская Централизованная Библиотечная Система""",111301001,https://trudvsem.ru/company/affe5fa0-79f3-11ec-9ed5-57fc951f3846,2022-01-21,от 23613,23613,редактор ведущей категории,https://trudvsem.ru/vacancy/card/affe5fa0-79f3-11ec-9ed5-57fc951f3846/d7b2f846-7a9c-11ec-9ce0-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>ведет представительство библиотек в социальных сетях, отвечает за ведение разделов сайта ЦБС, осуществляет редактирование и техническое оформление издательской продукции библиотеки</p>","Искусство, культура и развлечения",Высшее,,0,"[{'location': 'Республика Коми, Корткеросский район, Корткерос село, Советская улица, 187', 'lng': '51.58536', 'lat': '61.808972'}]",,«руб.»,0,+7(82136)92480,lebedevlib@mail.ru,,,+7(82136)92492,,
27716,27716,75e2a3e5-c7b8-11ec-8e11-4febb26dc4ec,Работодатель,7800000000000,г. Санкт-Петербург,1037816024883.0,,1037816024883,False,7806038436.0,"ООО ""ЛЕСТА""",780601001,https://trudvsem.ru/company/1037816024883,2022-04-29,от 60500,60500,Младший редактор игровых текстов,https://trudvsem.ru/vacancy/card/1037816024883/75e2a3e5-c7b8-11ec-8e11-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Написание и редактирование текстов на русском языке, взаимодействие с командой разработки;</li>
<li>Формирование и актуализация единой терминологической базы на русском и английском языках;</li>
<li>Взаимодействие с командой локализации в рамках подготовки, проверки и корректировки русского текста для перевода на другие языки.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,1,"[{'location': 'г. Санкт-Петербург, Карла Фаберже площадь, дом: ДОМ 8;корпус: ЛИТЕР В;офис/квартира: ПОМЕЩЕНИЕ 40Н;', 'lng': '30.434931', 'lat': '59.933843'}]",,«руб.»,0,9218824151,studio@lesta.ru,,,,,
27875,27875,0f331535-67aa-11ec-83c4-4febb26dc4ec,Работодатель,3500000000000,Вологодская область,1023500888531.0,http://cultinfo.ru/centres/regional-centers/information-analytical-center-of-culture/,1023500888531,False,3525105129.0,КУ ВО «ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР»,352501001,https://trudvsem.ru/company/1023500888531,2021-12-28,от 30000 до 30000,30000,корреспондент,https://trudvsem.ru/vacancy/card/1023500888531/0f331535-67aa-11ec-83c4-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Написание собственных материалов (пресс-релизов, новостей, статей, интервью и др.) по культурной тематике, выход на мероприятия (в т.ч. в выходные и праздничные дни и вечерами), осуществление фотосъемки, осуществление корректорской правки материалов перед публикацией, верстка их на портал cultinfo.ru и &nbsp;на сайт Департамента культуры и туризма области, ведение социальных сетей, написание постов, создание инфографики.&nbsp;</p>","Искусство, культура и развлечения",Высшее,<p>трудоустройство по трудовому договору</p>,1,"[{'location': 'Вологодская область, г. Вологда, М.Ульяновой улица, дом: 10;', 'lng': '39.889636', 'lat': '59.21964'}]",,«руб.»,30000,+7(921)2326333,info@iac35.ru,,,,,
27876,27876,7e8bff85-b027-11ec-bdf7-550ed7335bbe,Работодатель,3500000000000,Вологодская область,1023500888531.0,http://cultinfo.ru/centres/regional-centers/information-analytical-center-of-culture/,1023500888531,False,3525105129.0,КУ ВО «ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР»,352501001,https://trudvsem.ru/company/1023500888531,2022-03-30,от 35000 до 35000,35000,ведущий редактор,https://trudvsem.ru/vacancy/card/1023500888531/7e8bff85-b027-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Формулирует задания редакторам по&nbsp; самостоятельному выбору тем и поиску&nbsp; информации для публикаций, а также по подготовке материалов в соответствии с заранее разработанной темой. Осуществляет сбор необходимой информации для подготовки материала. Выбирает методы редактирования материалов для наиболее полного раскрытия авторского замысла. Работа над контекстом, орфографией и стилем текста. Реализует комплекс мер для поднятия позиций сайта в результатах выдачи поисковых систем по определенным запросам пользователей с целью продвижения сайта.&nbsp;</p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'Вологодская область, г. Вологда, М.Ульяновой улица, дом: 10;', 'lng': '39.889636', 'lat': '59.21964'}]",,«руб.»,35000,+7(921)2326333,info@iac35.ru,,,,,
28313,28313,9da1a882-a64e-11ec-9aad-bf2cfe8c828d,Служба занятости,5200000000000,Нижегородская область,1065262102784.0,http://consultnn.ru/,1065262102784,False,5262156653.0,"ООО ""ЦИК""",526101001,https://trudvsem.ru/company/1065262102784,2022-03-18,от 50000 до 50000,50000,Главный редактор,https://trudvsem.ru/vacancy/card/1065262102784/9da1a882-a64e-11ec-9aad-bf2cfe8c828d,Полная занятость,Полный рабочий день,"Разрабатывать и реализовывать концепцию и редакционную политику электронного периодического издательства (ЭПИ). Разрабатывать и при необходимости вносить изменения в бизнес-процессы, относящиеся к созданию, оформлению и размещению контента ЭПИ. Формировать контент-план. Ежемесячно планировать и разрабатывать темы публикаций. Контролдировать исполнение контент-плана и т.д.","Искусство, культура и развлечения",Высшее,Главный редактор<br/>Коммуникабельность<br/>Пунктуальность,1,"[{'location': 'Нижегородская область, 603009, г Нижний Новгород, пр-кт Гагарина, д. 39, офис 23', 'lng': '43.967592', 'lat': '56.252367'}]",Социальный пакетНормальная продолжительность рабочего времени,«руб.»,50000,+7(831)2332233,icc@consultnn.ru,,,,,
